DateAndTime,Var1,valid_datetime,latest_ref_time,Unnamed_0,ref_datetime,CloudCover,PressureReducedMSL,RelativeHumidity,SolarDownwardRadiation,Temperature,WindDirection,WindSpeed,PV,Hour,Month,Day,out,date
03-Feb-2022 19:00:00,4760,2022-02-03 19:00:00,2022-02-03T18:00:00Z,52462,2022-02-03T18:00:00Z,1,100245.04,99.28,0,2.62,156.01,3.62,0,19,2,5,03-Feb-2022,2022-02-03
03-Feb-2022 20:00:00,4761,2022-02-03 20:00:00,2022-02-03T18:00:00Z,52463,2022-02-03T18:00:00Z,1,100253.17,99.91,0,3.65,191.88,2.39,0,20,2,5,03-Feb-2022,2022-02-03
03-Feb-2022 21:00:00,4762,2022-02-03 21:00:00,2022-02-03T18:00:00Z,52464,2022-02-03T18:00:00Z,1,100209.97,99.91,0,4.84,226.73,4.25,0,21,2,5,03-Feb-2022,2022-02-03
03-Feb-2022 22:00:00,4763,2022-02-03 22:00:00,2022-02-03T18:00:00Z,52465,2022-02-03T18:00:00Z,1,100210.1,99.91,0,4.91,225.79,4.33,0,22,2,5,03-Feb-2022,2022-02-03
03-Feb-2022 23:00:00,4764,2022-02-03 23:00:00,2022-02-03T18:00:00Z,52466,2022-02-03T18:00:00Z,1,100197.5,99.91,0,4.92,219.96,4.56,0,23,2,5,03-Feb-2022,2022-02-03
04-Feb-2022 00:00:00,4765,2022-02-04 00:00:00,2022-02-03T18:00:00Z,52467,2022-02-03T18:00:00Z,1,100178.2,99.91,0,4.77,211.48,3.82,0,0,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 01:00:00,4766,2022-02-04 01:00:00,2022-02-04T00:00:00Z,52529,2022-02-04T00:00:00Z,1,100154.16,99.91,0,5.08,205.06,4.86,0,1,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 02:00:00,4767,2022-02-04 02:00:00,2022-02-04T00:00:00Z,52530,2022-02-04T00:00:00Z,1,100077.76,99.91,0,5.1,205.8,5.69,0,2,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 03:00:00,4768,2022-02-04 03:00:00,2022-02-04T00:00:00Z,52531,2022-02-04T00:00:00Z,1,99969.1,99.91,0,5.13,201.05,6.2,0,3,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 04:00:00,4769,2022-02-04 04:00:00,2022-02-04T00:00:00Z,52532,2022-02-04T00:00:00Z,1,99861.96,94.99,0,5.42,191.5,6.4,0,4,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 05:00:00,4770,2022-02-04 05:00:00,2022-02-04T00:00:00Z,52533,2022-02-04T00:00:00Z,1,99807.44,92.43,-0,5.5,192.17,7.4,0,5,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 06:00:00,4771,2022-02-04 06:00:00,2022-02-04T00:00:00Z,52534,2022-02-04T00:00:00Z,1,99720.47,91.59,0,5.66,182.9,7.35,0,6,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 07:00:00,4772,2022-02-04 07:00:00,2022-02-04T06:00:00Z,52596,2022-02-04T06:00:00Z,1,99692.19,94.46,1.77,5.23,193.71,8.59,0,7,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 08:00:00,4773,2022-02-04 08:00:00,2022-02-04T06:00:00Z,52597,2022-02-04T06:00:00Z,1,99672.24,96.96,3.7,4.91,198.32,9.25,0.028415098,8,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 09:00:00,4774,2022-02-04 09:00:00,2022-02-04T06:00:00Z,52598,2022-02-04T06:00:00Z,1,99579.24,97.15,2.52,4.95,203.25,9.24,0.053550537,9,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 10:00:00,4775,2022-02-04 10:00:00,2022-02-04T06:00:00Z,52599,2022-02-04T06:00:00Z,1,99535.12,98.04,2.77,5.12,208.49,9.24,0.192439607,10,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 11:00:00,4776,2022-02-04 11:00:00,2022-02-04T06:00:00Z,52600,2022-02-04T06:00:00Z,1,99514.38,99.14,5.12,5.03,215.58,8.24,0.452835752,11,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 12:00:00,4777,2022-02-04 12:00:00,2022-02-04T06:00:00Z,52601,2022-02-04T06:00:00Z,1,99546.97,88.49,10.81,4.19,274.3,4.38,0.406114487,12,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 13:00:00,4778,2022-02-04 13:00:00,2022-02-04T12:00:00Z,52663,2022-02-04T12:00:00Z,1,99473.1,85.53,15.5,4.6,255.64,4.14,0.186167061,13,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 14:00:00,4779,2022-02-04 14:00:00,2022-02-04T12:00:00Z,52664,2022-02-04T12:00:00Z,1,99483.05,88.9,8.76,4.36,245.37,3.97,0.049819247,14,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 15:00:00,4780,2022-02-04 15:00:00,2022-02-04T12:00:00Z,52665,2022-02-04T12:00:00Z,1,99407.66,90.04,1.33,3.87,239.38,4.11,0,15,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 16:00:00,4781,2022-02-04 16:00:00,2022-02-04T12:00:00Z,52666,2022-02-04T12:00:00Z,1,99378.04,91.58,0,3.67,232.44,3.96,0,16,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 17:00:00,4782,2022-02-04 17:00:00,2022-02-04T12:00:00Z,52667,2022-02-04T12:00:00Z,1,99366.89,92.68,0,3.65,237.78,4.45,0,17,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 18:00:00,4783,2022-02-04 18:00:00,2022-02-04T12:00:00Z,52668,2022-02-04T12:00:00Z,1,99343.69,92.32,0,3.88,254.09,4.14,0,18,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 19:00:00,4784,2022-02-04 19:00:00,2022-02-04T18:00:00Z,52730,2022-02-04T18:00:00Z,0.95,99342.11,90.98,0,3.5,238.19,4.13,0,19,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 20:00:00,4785,2022-02-04 20:00:00,2022-02-04T18:00:00Z,52731,2022-02-04T18:00:00Z,1,99400.91,89.81,0,3.59,246.55,5.23,0,20,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 21:00:00,4786,2022-02-04 21:00:00,2022-02-04T18:00:00Z,52732,2022-02-04T18:00:00Z,0.84,99371.79,84.06,0,3.9,262.95,5.43,0,21,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 22:00:00,4787,2022-02-04 22:00:00,2022-02-04T18:00:00Z,52733,2022-02-04T18:00:00Z,1,99448.11,84.73,0,3.46,254.51,4.05,0,22,2,6,04-Feb-2022,2022-02-04
04-Feb-2022 23:00:00,4788,2022-02-04 23:00:00,2022-02-04T18:00:00Z,52734,2022-02-04T18:00:00Z,0.5,99497.5,73.47,0,4.08,273.16,5.63,0,23,2,6,04-Feb-2022,2022-02-04
05-Feb-2022 00:00:00,4789,2022-02-05 00:00:00,2022-02-04T18:00:00Z,52735,2022-02-04T18:00:00Z,0.97,99518.95,75.83,0,3.69,266.01,5.69,0,0,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 01:00:00,4790,2022-02-05 01:00:00,2022-02-05T00:00:00Z,52797,2022-02-05T00:00:00Z,0.29,99522.38,80.63,0,3.65,263.78,5.74,0,1,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 02:00:00,4791,2022-02-05 02:00:00,2022-02-05T00:00:00Z,52798,2022-02-05T00:00:00Z,0.88,99580.95,85.45,0,3.16,240.99,5.25,0,2,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 03:00:00,4792,2022-02-05 03:00:00,2022-02-05T00:00:00Z,52799,2022-02-05T00:00:00Z,1,99594.27,82.89,0,3.46,240.96,5.62,0,3,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 04:00:00,4793,2022-02-05 04:00:00,2022-02-05T00:00:00Z,52800,2022-02-05T00:00:00Z,1,99605.17,82.67,0,3.71,243.98,6.6,0,4,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 05:00:00,4794,2022-02-05 05:00:00,2022-02-05T00:00:00Z,52801,2022-02-05T00:00:00Z,0.1,99609.51,80.01,-0,3.9,280.46,6.52,0,5,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 06:00:00,4795,2022-02-05 06:00:00,2022-02-05T00:00:00Z,52802,2022-02-05T00:00:00Z,0.01,99689.51,76.9,0,3.85,280.52,6.92,0,6,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 07:00:00,4796,2022-02-05 07:00:00,2022-02-05T06:00:00Z,52864,2022-02-05T06:00:00Z,0.05,99770.14,76.06,18.32,4.03,281.52,7.52,0.576409955,7,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 08:00:00,4797,2022-02-05 08:00:00,2022-02-05T06:00:00Z,52865,2022-02-05T06:00:00Z,0.51,99820.19,74.17,83.61,4.43,280.7,7.74,2.254305469,8,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 09:00:00,4798,2022-02-05 09:00:00,2022-02-05T06:00:00Z,52866,2022-02-05T06:00:00Z,0.97,99876.07,73.37,48.25,5.07,274.27,7.19,2.730151239,9,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 10:00:00,4799,2022-02-05 10:00:00,2022-02-05T06:00:00Z,52867,2022-02-05T06:00:00Z,1,99917.12,81.72,153.92,4.81,264.24,7.87,2.797212877,10,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 11:00:00,4800,2022-02-05 11:00:00,2022-02-05T06:00:00Z,52868,2022-02-05T06:00:00Z,0.11,99922.83,73.51,201.78,5.31,269.42,8.4,3.574629838,11,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 12:00:00,4801,2022-02-05 12:00:00,2022-02-05T06:00:00Z,52869,2022-02-05T06:00:00Z,0.93,99943.74,71.99,86.83,5.3,263.74,9.15,2.630366431,12,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 13:00:00,4802,2022-02-05 13:00:00,2022-02-05T12:00:00Z,52931,2022-02-05T12:00:00Z,1,99932.55,73.2,53.64,4.98,263.28,9.11,1.664289321,13,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 14:00:00,4803,2022-02-05 14:00:00,2022-02-05T12:00:00Z,52932,2022-02-05T12:00:00Z,1,99985.16,76.43,40.46,4.89,254.66,8.64,0.159679906,14,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 15:00:00,4804,2022-02-05 15:00:00,2022-02-05T12:00:00Z,52933,2022-02-05T12:00:00Z,1,99942.47,77.14,6.24,4.87,245.2,7.39,0.021700854,15,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 16:00:00,4805,2022-02-05 16:00:00,2022-02-05T12:00:00Z,52934,2022-02-05T12:00:00Z,1,99933.52,78.97,0,4.63,227.99,6.65,0,16,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 17:00:00,4806,2022-02-05 17:00:00,2022-02-05T12:00:00Z,52935,2022-02-05T12:00:00Z,1,99882.31,81.42,0,4.42,216.71,6.34,0,17,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 18:00:00,4807,2022-02-05 18:00:00,2022-02-05T12:00:00Z,52936,2022-02-05T12:00:00Z,1,99771.23,82.63,0,4.24,203.93,7.47,0,18,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 19:00:00,4808,2022-02-05 19:00:00,2022-02-05T18:00:00Z,52998,2022-02-05T18:00:00Z,1,99558.34,86.22,0,4.01,198.85,8.82,0,19,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 20:00:00,4809,2022-02-05 20:00:00,2022-02-05T18:00:00Z,52999,2022-02-05T18:00:00Z,1,99421.54,90.12,0,3.84,207.19,9.81,0,20,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 21:00:00,4810,2022-02-05 21:00:00,2022-02-05T18:00:00Z,53000,2022-02-05T18:00:00Z,1,99245.3,92.57,0,3.82,210.73,10.45,0,21,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 22:00:00,4811,2022-02-05 22:00:00,2022-02-05T18:00:00Z,53001,2022-02-05T18:00:00Z,1,99160.59,93.3,0,3.95,218.02,10.17,0,22,2,7,05-Feb-2022,2022-02-05
05-Feb-2022 23:00:00,4812,2022-02-05 23:00:00,2022-02-05T18:00:00Z,53002,2022-02-05T18:00:00Z,1,99029.39,94.05,0,4.22,216.85,9.68,0,23,2,7,05-Feb-2022,2022-02-05
06-Feb-2022 00:00:00,4813,2022-02-06 00:00:00,2022-02-05T18:00:00Z,53003,2022-02-05T18:00:00Z,1,98920.35,95.03,0,4.61,218.74,7.82,0,0,2,1,06-Feb-2022,2022-02-06
06-Feb-2022 01:00:00,4814,2022-02-06 01:00:00,2022-02-06T00:00:00Z,53065,2022-02-06T00:00:00Z,1,98901.34,93.8,0,5.1,230.61,7.27,0,1,2,1,06-Feb-2022,2022-02-06
06-Feb-2022 02:00:00,4815,2022-02-06 02:00:00,2022-02-06T00:00:00Z,53066,2022-02-06T00:00:00Z,1,98907.04,87.1,0,5.03,250.04,5.94,0,2,2,1,06-Feb-2022,2022-02-06
